Date,Prefecture,Positive,Tested,Discharged,Fatal
2021-11-21,Toyama,4867,124589.0,4815.0,52.0
2021-11-21,Ishikawa,7968,205828.0,7815.0,129.0
2021-11-21,Fukui,3115,123016.0,3077.0,38.0
2021-11-21,Yamanashi,5155,126115.0,5126.0,29.0
2021-11-21,Nagano,8883,345676.0,8841.0,97.0
2021-11-21,Gifu,19240,445748.0,19008.0,218.0
2021-11-21,Shizuoka,26781,677926.0,26561.0,209.0
2021-11-21,Aichi,106534,1423484.0,105311.0,1159.0
2021-11-21,Mie,14812,255278.0,14970.0,163.0
2021-11-21,Shiga,12432,280430.0,12313.0,104.0
2021-11-21,Kyoto,35978,450746.0,35643.0,291.0
2021-11-21,Osaka,203027,3921390.0,199728.0,3062.0
2021-11-21,Hyogo,78645,812933.0,77184.0,1396.0
2021-11-21,Nara,15928,268556.0,15770.0,149.0
2021-11-21,Wakayama,5299,67206.0,5131.0,62.0
2021-11-21,Tottori,1669,159851.0,1639.0,5.0
2021-11-21,Shimane,1731,60830.0,1725.0,5.0
2021-11-21,Okayama,15513,294005.0,15262.0,136.0
2021-11-21,Hiroshima,22152,952568.0,21931.0,202.0
2021-11-21,Yamaguchi,5788,202677.0,5688.0,93.0
2021-11-21,Tokushima,3291,111458.0,3223.0,66.0
2021-11-21,Kagawa,4705,138720.0,4666.0,38.0
2021-11-21,Ehime,5409,165559.0,5324.0,82.0
2021-11-21,Kochi,4167,105447.0,4134.0,33.0
2021-11-21,Fukuoka,74568,1352259.0,73861.0,622.0
2021-11-21,Saga,5866,113761.0,5889.0,30.0
2021-11-21,Nagasaki,6119,193753.0,6045.0,73.0
2021-11-21,Kumamoto,14395,124605.0,14258.0,136.0
2021-11-21,Oita,8186,288175.0,8102.0,84.0
2021-11-21,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-21,Kagoshima,9103,173441.0,9036.0,66.0
2021-11-21,Okinawa,50298,418698.0,49894.0,398.0
2021-11-22,Hokkaido,61062,1203012.0,59412.0,1472.0
2021-11-22,Aomori,5897,98843.0,5859.0,38.0
2021-11-22,Iwate,3487,130000.0,3434.0,53.0
2021-11-22,Miyagi,16276,255063.0,16157.0,118.0
2021-11-22,Akita,1925,27377.0,1898.0,27.0
2021-11-22,Yamagata,3554,108187.0,3495.0,56.0
2021-11-22,Fukushima,9487,444178.0,9309.0,176.0
2021-11-22,Ibaraki,24447,40552.0,24209.0,220.0
2021-11-22,Tochigi,15478,508325.0,15347.0,117.0
2021-11-22,Gunma,16847,326720.0,16647.0,176.0
2021-11-22,Saitama,115785,1566655.0,114643.0,1055.0
2021-11-22,Chiba,100445,1166780.0,99368.0,1028.0
2021-11-22,Tokyo,382095,3949570.0,378768.0,3164.0
2021-11-22,Kanagawa,169199,1732866.0,167748.0,1312.0
2021-11-22,Niigata,8016,305362.0,7942.0,61.0
2021-11-22,Toyama,4867,124875.0,4815.0,52.0
2021-11-22,Ishikawa,7968,205838.0,7815.0,129.0
2021-11-22,Fukui,3115,123022.0,3077.0,38.0
2021-11-22,Yamanashi,5155,126115.0,5126.0,29.0
2021-11-22,Nagano,8883,346750.0,8841.0,97.0
2021-11-22,Gifu,19240,445749.0,19010.0,218.0
2021-11-22,Shizuoka,26781,680641.0,26564.0,209.0
2021-11-22,Aichi,106536,1429215.0,105314.0,1159.0
2021-11-22,Mie,14812,255278.0,14971.0,163.0
2021-11-22,Shiga,12432,280790.0,12314.0,104.0
2021-11-22,Kyoto,35978,450792.0,35646.0,291.0
2021-11-22,Osaka,203032,3929087.0,199738.0,3062.0
2021-11-22,Hyogo,78653,813888.0,77185.0,1396.0
2021-11-22,Nara,15928,269527.0,15772.0,149.0
2021-11-22,Wakayama,5299,67215.0,5131.0,62.0
2021-11-22,Tottori,1669,159865.0,1639.0,5.0
2021-11-22,Shimane,1731,60830.0,1725.0,5.0
2021-11-22,Okayama,15513,294005.0,15262.0,136.0
2021-11-22,Hiroshima,22152,953127.0,21934.0,202.0
2021-11-22,Yamaguchi,5788,202677.0,5690.0,93.0
2021-11-22,Tokushima,3291,111501.0,3223.0,66.0
2021-11-22,Kagawa,4705,138744.0,4666.0,38.0
2021-11-22,Ehime,5409,165560.0,5325.0,82.0
2021-11-22,Kochi,4167,105447.0,4134.0,33.0
2021-11-22,Fukuoka,74568,1352259.0,73861.0,622.0
2021-11-22,Saga,5866,113826.0,5889.0,30.0
2021-11-22,Nagasaki,6119,193848.0,6045.0,73.0
2021-11-22,Kumamoto,14395,124605.0,14259.0,136.0
2021-11-22,Oita,8186,288176.0,8102.0,84.0
2021-11-22,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-22,Kagoshima,9103,173509.0,9036.0,66.0
2021-11-22,Okinawa,50300,419219.0,49894.0,398.0
2021-11-23,Hokkaido,61076,1204617.0,59430.0,1472.0
2021-11-23,Aomori,5897,98911.0,5859.0,38.0
2021-11-23,Iwate,3487,130000.0,3434.0,53.0
2021-11-23,Miyagi,16278,255299.0,16157.0,118.0
2021-11-23,Akita,1925,27377.0,1898.0,27.0
2021-11-23,Yamagata,3554,108187.0,3495.0,56.0
2021-11-23,Fukushima,9487,444178.0,9309.0,176.0
2021-11-23,Ibaraki,24447,40552.0,24212.0,220.0
2021-11-23,Tochigi,15479,508881.0,15347.0,117.0
2021-11-23,Gunma,16847,326720.0,16647.0,176.0
2021-11-23,Saitama,115791,1567814.0,114650.0,1056.0
2021-11-23,Chiba,100447,1169512.0,99375.0,1028.0
2021-11-23,Tokyo,382112,3949570.0,378778.0,3164.0
2021-11-23,Kanagawa,169208,1732866.0,167771.0,1312.0
2021-11-23,Niigata,8017,306055.0,7943.0,61.0
2021-11-23,Toyama,4867,124875.0,4815.0,52.0
2021-11-23,Ishikawa,7968,205937.0,7817.0,129.0
2021-11-23,Fukui,3115,123413.0,3077.0,38.0
2021-11-23,Yamanashi,5155,126115.0,5126.0,29.0
2021-11-23,Nagano,8883,346750.0,8841.0,97.0
2021-11-23,Gifu,19242,447373.0,19012.0,218.0
2021-11-23,Shizuoka,26784,680641.0,26564.0,209.0
2021-11-23,Aichi,106541,1429215.0,105324.0,1159.0
2021-11-23,Mie,14812,255278.0,14971.0,163.0
2021-11-23,Shiga,12432,281150.0,12315.0,104.0
2021-11-23,Kyoto,35980,451341.0,35651.0,291.0
2021-11-23,Osaka,203045,3936593.0,199791.0,3062.0
2021-11-23,Hyogo,78652,815058.0,77194.0,1396.0
2021-11-23,Nara,15928,269527.0,15772.0,149.0
2021-11-23,Wakayama,5300,67301.0,5132.0,62.0
2021-11-23,Tottori,1669,160069.0,1639.0,5.0
2021-11-23,Shimane,1731,60830.0,1725.0,5.0
2021-11-23,Okayama,15514,294005.0,15262.0,136.0
2021-11-23,Hiroshima,22152,953127.0,21938.0,202.0
2021-11-23,Yamaguchi,5788,202677.0,5691.0,93.0
2021-11-23,Tokushima,3291,111716.0,3224.0,66.0
2021-11-23,Kagawa,4705,138858.0,4666.0,38.0
2021-11-23,Ehime,5410,165561.0,5326.0,82.0
2021-11-23,Kochi,4167,105447.0,4134.0,33.0
2021-11-23,Fukuoka,74580,1355648.0,73874.0,623.0
2021-11-23,Saga,5866,113966.0,5889.0,30.0
2021-11-23,Nagasaki,6119,194173.0,6045.0,73.0
2021-11-23,Kumamoto,14395,124612.0,14259.0,136.0
2021-11-23,Oita,8186,289000.0,8102.0,84.0
2021-11-23,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-23,Kagoshima,9103,173657.0,9036.0,66.0
2021-11-23,Okinawa,50302,419727.0,49898.0,398.0
2021-11-24,Hokkaido,61086,1206260.0,59441.0,1472.0
2021-11-24,Aomori,5897,99153.0,5859.0,38.0
2021-11-24,Iwate,3487,130337.0,3434.0,53.0
2021-11-24,Miyagi,16278,255567.0,16157.0,118.0
2021-11-24,Akita,1925,27377.0,1898.0,27.0
2021-11-24,Yamagata,3555,108187.0,3495.0,56.0
2021-11-24,Fukushima,9487,445783.0,9309.0,176.0
2021-11-24,Ibaraki,24447,40552.0,24215.0,220.0
2021-11-24,Tochigi,15479,509712.0,15349.0,117.0
2021-11-24,Gunma,16848,327971.0,16649.0,176.0
2021-11-24,Saitama,115794,1570255.0,114653.0,1056.0
2021-11-24,Chiba,100449,1170697.0,99382.0,1028.0
2021-11-24,Tokyo,382117,3960045.0,378793.0,3164.0
2021-11-24,Kanagawa,169220,1736853.0,167785.0,1312.0
2021-11-24,Niigata,8018,306706.0,7945.0,61.0
2021-11-24,Toyama,4867,125242.0,4815.0,52.0
2021-11-24,Ishikawa,7968,205945.0,7817.0,129.0
2021-11-24,Fukui,3115,123430.0,3077.0,38.0
2021-11-24,Yamanashi,5156,126115.0,5126.0,29.0
2021-11-24,Nagano,8883,348485.0,8841.0,97.0
2021-11-24,Gifu,19244,447373.0,19014.0,218.0
2021-11-24,Shizuoka,26784,683076.0,26566.0,209.0
2021-11-24,Aichi,106550,1435200.0,105325.0,1159.0
2021-11-24,Mie,14812,255278.0,14972.0,163.0
2021-11-24,Shiga,12432,281627.0,12315.0,104.0
2021-11-24,Kyoto,35985,451454.0,35654.0,291.0
2021-11-24,Osaka,203054,3946823.0,199810.0,3062.0
2021-11-24,Hyogo,78658,816270.0,77195.0,1396.0
2021-11-24,Nara,15928,270165.0,15773.0,149.0
2021-11-24,Wakayama,5300,67305.0,5132.0,62.0
2021-11-24,Tottori,1669,160071.0,1639.0,5.0
2021-11-24,Shimane,1732,60830.0,1725.0,5.0
2021-11-24,Okayama,15519,294005.0,15262.0,136.0
2021-11-24,Hiroshima,22153,955323.0,21939.0,202.0
2021-11-24,Yamaguchi,5788,204869.0,5692.0,93.0
2021-11-24,Tokushima,3291,111768.0,3224.0,66.0
2021-11-24,Kagawa,4705,138947.0,4666.0,38.0
2021-11-24,Ehime,5410,165692.0,5326.0,82.0
2021-11-24,Kochi,4167,105447.0,4134.0,33.0
2021-11-24,Fukuoka,74583,1357365.0,73880.0,624.0
2021-11-24,Saga,5866,114087.0,5889.0,30.0
2021-11-24,Nagasaki,6119,194310.0,6045.0,73.0
2021-11-24,Kumamoto,14395,124621.0,14259.0,136.0
2021-11-24,Oita,8186,289004.0,8102.0,84.0
2021-11-24,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-24,Kagoshima,9103,173714.0,9036.0,66.0
2021-11-24,Okinawa,50302,420219.0,49899.0,398.0
2021-11-25,Hokkaido,61098,1208256.0,59454.0,1472.0
2021-11-25,Aomori,5897,99436.0,5859.0,38.0
2021-11-25,Iwate,3487,130532.0,3434.0,53.0
2021-11-25,Miyagi,16280,255894.0,16158.0,118.0
2021-11-25,Akita,1925,27377.0,1898.0,27.0
2021-11-25,Yamagata,3555,108269.0,3496.0,56.0
2021-11-25,Fukushima,9487,446731.0,9309.0,176.0
2021-11-25,Ibaraki,24447,40552.0,24217.0,220.0
2021-11-25,Tochigi,15479,509818.0,15351.0,117.0
2021-11-25,Gunma,16851,328758.0,16652.0,176.0
2021-11-25,Saitama,115804,1573303.0,114662.0,1056.0
2021-11-25,Chiba,100452,1171334.0,99386.0,1028.0
2021-11-25,Tokyo,382144,3967143.0,378804.0,3164.0
2021-11-25,Kanagawa,169225,1740433.0,167806.0,1312.0
2021-11-25,Niigata,8019,307457.0,7947.0,61.0
2021-11-25,Toyama,4867,125512.0,4815.0,52.0
2021-11-25,Ishikawa,7968,206055.0,7817.0,129.0
2021-11-25,Fukui,3115,123539.0,3077.0,38.0
2021-11-25,Yamanashi,5156,126115.0,5126.0,29.0
2021-11-25,Nagano,8883,348979.0,8841.0,97.0
2021-11-25,Gifu,19245,448786.0,19016.0,218.0
2021-11-25,Shizuoka,26786,684896.0,26565.0,209.0
2021-11-25,Aichi,106556,1437845.0,105333.0,1160.0
2021-11-25,Mie,14812,255278.0,14972.0,163.0
2021-11-25,Shiga,12432,281768.0,12315.0,104.0
2021-11-25,Kyoto,35986,452143.0,35658.0,291.0
2021-11-25,Osaka,203067,3956474.0,199830.0,3062.0
2021-11-25,Hyogo,78662,817995.0,77207.0,1396.0
2021-11-25,Nara,15928,270920.0,15773.0,149.0
2021-11-25,Wakayama,5300,67308.0,5132.0,62.0
2021-11-25,Tottori,1669,160927.0,1639.0,5.0
2021-11-25,Shimane,1732,61558.0,1725.0,5.0
2021-11-25,Okayama,15523,294005.0,15262.0,136.0
2021-11-25,Hiroshima,22155,955323.0,21940.0,202.0
2021-11-25,Yamaguchi,5788,204869.0,5692.0,93.0
2021-11-25,Tokushima,3291,112019.0,3224.0,66.0
2021-11-25,Kagawa,4705,139050.0,4666.0,38.0
2021-11-25,Ehime,5412,165694.0,5326.0,82.0
2021-11-25,Kochi,4167,105447.0,4134.0,33.0
2021-11-25,Fukuoka,74594,1359984.0,73887.0,624.0
2021-11-25,Saga,5866,114347.0,5889.0,30.0
2021-11-25,Nagasaki,6119,194821.0,6045.0,73.0
2021-11-25,Kumamoto,14395,124621.0,14259.0,136.0
2021-11-25,Oita,8186,289914.0,8102.0,84.0
2021-11-25,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-25,Kagoshima,9103,173714.0,9036.0,66.0
2021-11-25,Okinawa,50304,420842.0,49900.0,398.0
2021-11-26,Hokkaido,61116,1210870.0,59470.0,1472.0
2021-11-26,Aomori,5897,99671.0,5859.0,38.0
2021-11-26,Iwate,3487,130795.0,3434.0,53.0
2021-11-26,Miyagi,16280,256312.0,16158.0,118.0
2021-11-26,Akita,1925,27377.0,1898.0,27.0
2021-11-26,Yamagata,3555,108430.0,3497.0,56.0
2021-11-26,Fukushima,9487,447601.0,9309.0,176.0
2021-11-26,Ibaraki,24448,40552.0,24222.0,220.0
2021-11-26,Tochigi,15479,510776.0,15358.0,117.0
2021-11-26,Gunma,16854,329422.0,16655.0,176.0
2021-11-26,Saitama,115810,1575854.0,114667.0,1056.0
2021-11-26,Chiba,100460,1174392.0,99393.0,1028.0
2021-11-26,Tokyo,382163,3973451.0,378837.0,3164.0
2021-11-26,Kanagawa,169235,1743965.0,167803.0,1313.0
2021-11-26,Niigata,8019,307951.0,7947.0,61.0
2021-11-26,Toyama,4867,125875.0,4815.0,52.0
2021-11-26,Ishikawa,7969,206453.0,7817.0,129.0
2021-11-26,Fukui,3115,123619.0,3077.0,38.0
2021-11-26,Yamanashi,5156,127517.0,5127.0,29.0
2021-11-26,Nagano,8883,349383.0,8842.0,97.0
2021-11-26,Gifu,19248,449876.0,19018.0,218.0
2021-11-26,Shizuoka,26786,686579.0,26569.0,209.0
2021-11-26,Aichi,106562,1440677.0,105345.0,1161.0
2021-11-26,Mie,14813,258315.0,14972.0,163.0
2021-11-26,Shiga,12432,282850.0,12316.0,104.0
2021-11-26,Kyoto,35986,453205.0,35663.0,291.0
2021-11-26,Osaka,203081,3969493.0,199854.0,3064.0
2021-11-26,Hyogo,78669,818915.0,77215.0,1396.0
2021-11-26,Nara,15928,271278.0,15776.0,149.0
2021-11-26,Wakayama,5300,67388.0,5132.0,62.0
2021-11-26,Tottori,1669,161222.0,1639.0,5.0
2021-11-26,Shimane,1732,61558.0,1725.0,5.0
2021-11-26,Okayama,15532,298358.0,15321.0,136.0
2021-11-26,Hiroshima,22155,955323.0,21940.0,202.0
2021-11-26,Yamaguchi,5788,204869.0,5692.0,93.0
2021-11-26,Tokushima,3291,112286.0,3224.0,66.0
2021-11-26,Kagawa,4705,139348.0,4666.0,38.0
2021-11-26,Ehime,5412,167401.0,5327.0,82.0
2021-11-26,Kochi,4167,105447.0,4134.0,33.0
2021-11-26,Fukuoka,74597,1362873.0,73894.0,624.0
2021-11-26,Saga,5866,114548.0,5889.0,30.0
2021-11-26,Nagasaki,6119,195232.0,6045.0,73.0
2021-11-26,Kumamoto,14395,124625.0,14259.0,136.0
2021-11-26,Oita,8187,290755.0,8102.0,84.0
2021-11-26,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-26,Kagoshima,9103,173946.0,9036.0,66.0
2021-11-26,Okinawa,50307,421405.0,49903.0,398.0
2021-11-27,Hokkaido,61127,1213255.0,59486.0,1472.0
2021-11-27,Aomori,5897,99722.0,5859.0,38.0
2021-11-27,Iwate,3487,130795.0,3434.0,53.0
2021-11-27,Miyagi,16280,256620.0,16158.0,118.0
2021-11-27,Akita,1925,27377.0,1898.0,27.0
2021-11-27,Yamagata,3556,108430.0,3497.0,56.0
2021-11-27,Fukushima,9487,447601.0,9309.0,176.0
2021-11-27,Ibaraki,24449,40552.0,24222.0,220.0
2021-11-27,Tochigi,15479,511316.0,15358.0,117.0
2021-11-27,Gunma,16862,329422.0,16658.0,176.0
2021-11-27,Saitama,115820,1578009.0,114681.0,1057.0
2021-11-27,Chiba,100462,1175240.0,99400.0,1028.0
2021-11-27,Tokyo,382179,3977847.0,378854.0,3164.0
2021-11-27,Kanagawa,169245,1743965.0,167820.0,1313.0
2021-11-27,Niigata,8021,307960.0,7947.0,61.0
2021-11-27,Toyama,4868,125875.0,4815.0,52.0
2021-11-27,Ishikawa,7969,206749.0,7817.0,129.0
2021-11-27,Fukui,3115,123650.0,3077.0,38.0
2021-11-27,Yamanashi,5156,127517.0,5127.0,29.0
2021-11-27,Nagano,8883,349383.0,8842.0,97.0
2021-11-27,Gifu,19251,450882.0,19018.0,218.0
2021-11-27,Shizuoka,26786,686579.0,26569.0,209.0
2021-11-27,Aichi,106566,1440677.0,105351.0,1161.0
2021-11-27,Mie,14814,258315.0,14975.0,163.0
2021-11-27,Shiga,12432,283062.0,12318.0,104.0
2021-11-27,Kyoto,35986,453932.0,35668.0,291.0
2021-11-27,Osaka,203100,3988432.0,199879.0,3064.0
2021-11-27,Hyogo,78673,820774.0,77217.0,1396.0
2021-11-27,Nara,15930,271278.0,15777.0,149.0
2021-11-27,Wakayama,5302,67391.0,5132.0,62.0
2021-11-27,Tottori,1669,161434.0,1639.0,5.0
2021-11-27,Shimane,1732,61558.0,1725.0,5.0
2021-11-27,Okayama,15535,298358.0,15321.0,136.0
2021-11-27,Hiroshima,22159,955944.0,21943.0,202.0
2021-11-27,Yamaguchi,5788,204869.0,5693.0,93.0
2021-11-27,Tokushima,3291,112470.0,3224.0,66.0
2021-11-27,Kagawa,4705,139605.0,4666.0,38.0
2021-11-27,Ehime,5412,167404.0,5328.0,82.0
2021-11-27,Kochi,4167,105447.0,4134.0,33.0
2021-11-27,Fukuoka,74604,1365490.0,73900.0,624.0
2021-11-27,Saga,5866,114775.0,5891.0,30.0
2021-11-27,Nagasaki,6119,195504.0,6045.0,73.0
2021-11-27,Kumamoto,14395,124636.0,14259.0,136.0
2021-11-27,Oita,8187,291406.0,8102.0,84.0
2021-11-27,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-27,Kagoshima,9103,174044.0,9036.0,66.0
2021-11-27,Okinawa,50309,421777.0,49905.0,398.0
2021-11-28,Hokkaido,61135,1214529.0,59502.0,1472.0
2021-11-28,Aomori,5897,99746.0,5859.0,38.0
2021-11-28,Iwate,3487,130795.0,3434.0,53.0
2021-11-28,Miyagi,16280,256658.0,16158.0,118.0
2021-11-28,Akita,1925,27377.0,1898.0,27.0
2021-11-28,Yamagata,3556,108430.0,3497.0,56.0
2021-11-28,Fukushima,9487,447601.0,9309.0,176.0
2021-11-28,Ibaraki,24449,40552.0,24223.0,220.0
2021-11-28,Tochigi,15479,511785.0,15359.0,117.0
2021-11-28,Gunma,16863,329422.0,16663.0,176.0
2021-11-28,Saitama,115823,1578864.0,114695.0,1057.0
2021-11-28,Chiba,100462,1177705.0,99406.0,1028.0
2021-11-28,Tokyo,382188,3977847.0,378867.0,3164.0
2021-11-28,Kanagawa,169252,1743965.0,167844.0,1313.0
2021-11-28,Niigata,8022,307974.0,7947.0,61.0
2021-11-28,Toyama,4868,125875.0,4815.0,52.0
2021-11-28,Ishikawa,7969,206781.0,7817.0,129.0
2021-11-28,Fukui,3115,123661.0,3077.0,38.0
2021-11-28,Yamanashi,5156,127517.0,5127.0,29.0
2021-11-28,Nagano,8884,349383.0,8842.0,97.0
2021-11-28,Gifu,19253,450882.0,19020.0,218.0
2021-11-28,Shizuoka,26786,686579.0,26569.0,209.0
2021-11-28,Aichi,106572,1440677.0,105352.0,1161.0
2021-11-28,Mie,14815,258315.0,14975.0,163.0
2021-11-28,Shiga,12432,283515.0,12319.0,104.0
2021-11-28,Kyoto,35988,454269.0,35669.0,291.0
2021-11-28,Osaka,203113,3999522.0,199904.0,3064.0
2021-11-28,Hyogo,78678,822327.0,77229.0,1396.0
2021-11-28,Nara,15930,271278.0,15779.0,149.0
2021-11-28,Wakayama,5302,67392.0,5132.0,62.0
2021-11-28,Tottori,1669,161501.0,1639.0,5.0
2021-11-28,Shimane,1732,61558.0,1725.0,5.0
2021-11-28,Okayama,15535,298358.0,15321.0,136.0
2021-11-28,Hiroshima,22165,958947.0,21946.0,202.0
2021-11-28,Yamaguchi,5788,204869.0,5693.0,93.0
2021-11-28,Tokushima,3291,112494.0,3224.0,66.0
2021-11-28,Kagawa,4705,139717.0,4666.0,38.0
2021-11-28,Ehime,5412,167406.0,5328.0,82.0
2021-11-28,Kochi,4167,105447.0,4134.0,33.0
2021-11-28,Fukuoka,74607,1366605.0,73911.0,624.0
2021-11-28,Saga,5866,114912.0,5891.0,30.0
2021-11-28,Nagasaki,6119,195544.0,6045.0,73.0
2021-11-28,Kumamoto,14395,124636.0,14259.0,136.0
2021-11-28,Oita,8187,291414.0,8102.0,84.0
2021-11-28,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-28,Kagoshima,9103,174138.0,9036.0,66.0
2021-11-28,Okinawa,50310,421828.0,49904.0,398.0
2021-11-29,Hokkaido,61141,1214922.0,59512.0,1472.0
2021-11-29,Aomori,5897,99945.0,5859.0,38.0
2021-11-29,Iwate,3487,131184.0,3434.0,53.0
2021-11-29,Miyagi,16280,256971.0,16158.0,118.0
2021-11-29,Akita,1925,27409.0,1898.0,27.0
2021-11-29,Yamagata,3558,109456.0,3498.0,56.0
2021-11-29,Fukushima,9487,449485.0,9310.0,176.0
2021-11-29,Ibaraki,24449,40554.0,24225.0,220.0
2021-11-29,Tochigi,15479,511858.0,15360.0,117.0
2021-11-29,Gunma,16868,330750.0,16665.0,176.0
2021-11-29,Saitama,115830,1580664.0,114698.0,1057.0
2021-11-29,Chiba,100464,1177705.0,99409.0,1028.0
2021-11-29,Tokyo,382196,3987941.0,378879.0,3165.0
2021-11-29,Kanagawa,169266,1750358.0,167861.0,1313.0
2021-11-29,Niigata,8023,308882.0,7951.0,61.0
2021-11-29,Toyama,4868,126276.0,4815.0,52.0
2021-11-29,Ishikawa,7969,206790.0,7817.0,129.0
2021-11-29,Fukui,3115,123687.0,3077.0,38.0
2021-11-29,Yamanashi,5156,127517.0,5127.0,29.0
2021-11-29,Nagano,8885,350369.0,8843.0,97.0
2021-11-29,Gifu,19254,450882.0,19020.0,218.0
2021-11-29,Shizuoka,26786,688982.0,26570.0,209.0
2021-11-29,Aichi,106575,1446418.0,105361.0,1161.0
2021-11-29,Mie,14815,258315.0,14975.0,163.0
2021-11-29,Shiga,12432,283751.0,12320.0,104.0
2021-11-29,Kyoto,35988,454300.0,35675.0,291.0
2021-11-29,Osaka,203122,4008934.0,199912.0,3064.0
2021-11-29,Hyogo,78681,823284.0,77229.0,1396.0
2021-11-29,Nara,15932,272043.0,15779.0,149.0
2021-11-29,Wakayama,5302,67395.0,5132.0,62.0
2021-11-29,Tottori,1669,161505.0,1639.0,5.0
2021-11-29,Shimane,1732,61558.0,1725.0,5.0
2021-11-29,Okayama,15537,298358.0,15321.0,136.0
2021-11-29,Hiroshima,22168,958947.0,21949.0,202.0
2021-11-29,Yamaguchi,5788,204869.0,5695.0,93.0
2021-11-29,Tokushima,3291,112551.0,3224.0,66.0
2021-11-29,Kagawa,4705,139734.0,4666.0,38.0
2021-11-29,Ehime,5412,167408.0,5328.0,82.0
2021-11-29,Kochi,4167,105447.0,4134.0,33.0
2021-11-29,Fukuoka,74609,1367757.0,73919.0,624.0
2021-11-29,Saga,5866,114964.0,5891.0,30.0
2021-11-29,Nagasaki,6119,195639.0,6045.0,73.0
2021-11-29,Kumamoto,14395,124640.0,14259.0,136.0
2021-11-29,Oita,8187,291415.0,8102.0,84.0
2021-11-29,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-29,Kagoshima,9103,174165.0,9037.0,66.0
2021-11-29,Okinawa,50311,422555.0,49906.0,398.0
2021-11-30,Hokkaido,61149,1216784.0,59526.0,1472.0
2021-11-30,Aomori,5897,100203.0,5859.0,38.0
2021-11-30,Iwate,3487,131358.0,3434.0,53.0
2021-11-30,Miyagi,16280,257340.0,16160.0,118.0
2021-11-30,Akita,1925,27409.0,1898.0,27.0
2021-11-30,Yamagata,3564,109530.0,3499.0,56.0
2021-11-30,Fukushima,9487,450483.0,9310.0,176.0
2021-11-30,Ibaraki,24449,40554.0,24226.0,220.0
2021-11-30,Tochigi,15482,512053.0,15360.0,117.0
2021-11-30,Gunma,16882,331853.0,16667.0,176.0
2021-11-30,Saitama,115841,1583736.0,114709.0,1057.0
2021-11-30,Chiba,100469,1182281.0,99412.0,1028.0
2021-11-30,Tokyo,382175,3997251.0,378841.0,3166.0
2021-11-30,Kanagawa,169275,1754843.0,167875.0,1313.0
2021-11-30,Niigata,8027,310147.0,7951.0,61.0
2021-11-30,Toyama,4868,126659.0,4815.0,52.0
2021-11-30,Ishikawa,7969,206904.0,7817.0,129.0
2021-11-30,Fukui,3115,124198.0,3077.0,38.0
2021-11-30,Yamanashi,5156,127517.0,5127.0,29.0
2021-11-30,Nagano,8885,351960.0,8843.0,97.0
2021-11-30,Gifu,19254,452490.0,19021.0,218.0
2021-11-30,Shizuoka,26788,690919.0,26569.0,209.0
2021-11-30,Aichi,106581,1449002.0,105368.0,1161.0
2021-11-30,Mie,14815,258315.0,14976.0,163.0
2021-11-30,Shiga,12432,283905.0,12321.0,104.0
2021-11-30,Kyoto,35988,454757.0,35677.0,291.0
2021-11-30,Osaka,203134,4012153.0,199931.0,3064.0
2021-11-30,Hyogo,78682,824293.0,77236.0,1396.0
2021-11-30,Nara,15933,272669.0,15779.0,149.0
2021-11-30,Wakayama,5302,67469.0,5132.0,62.0
2021-11-30,Tottori,1669,162170.0,1639.0,5.0
2021-11-30,Shimane,1732,61558.0,1725.0,5.0
2021-11-30,Okayama,15538,298358.0,15321.0,136.0
2021-11-30,Hiroshima,22173,958947.0,21954.0,202.0
2021-11-30,Yamaguchi,5791,204869.0,5695.0,93.0
2021-11-30,Tokushima,3291,112829.0,3224.0,66.0
2021-11-30,Kagawa,4705,139845.0,4666.0,38.0
2021-11-30,Ehime,5412,167408.0,5328.0,82.0
2021-11-30,Kochi,4167,105447.0,4134.0,33.0
2021-11-30,Fukuoka,74611,1371828.0,73925.0,624.0
2021-11-30,Saga,5866,115415.0,5891.0,30.0
2021-11-30,Nagasaki,6119,196130.0,6046.0,73.0
2021-11-30,Kumamoto,14395,124647.0,14259.0,136.0
2021-11-30,Oita,8187,292172.0,8102.0,84.0
2021-11-30,Miyazaki,6151,73041.0,6094.0,41.0
2021-11-30,Kagoshima,9103,174282.0,9037.0,66.0
2021-11-30,Okinawa,50314,423083.0,49909.0,398.0
2021-12-01,Hokkaido,61153,1219805.0,59557.0,1472.0
2021-12-01,Aomori,5897,100485.0,5859.0,38.0
2021-12-01,Iwate,3487,131600.0,3434.0,53.0
2021-12-01,Miyagi,16280,257821.0,16160.0,118.0
2021-12-01,Akita,1926,27409.0,1898.0,27.0
2021-12-01,Yamagata,3567,109682.0,3499.0,56.0
2021-12-01,Fukushima,9487,451632.0,9310.0,176.0
2021-12-01,Ibaraki,24449,40554.0,24229.0,220.0
2021-12-01,Tochigi,15483,512873.0,15360.0,117.0
2021-12-01,Gunma,16896,332729.0,16668.0,176.0
